product_code,product_description,customer_count,total_quantity,total_revenue,avg_price
84986B,SET OF 36 SILVER PAPER DOILIES,5,38,55.099999999999994,1.45
21355,TOAST ITS - I LOVE YOU,5,44,55.0,1.25
20783,HEART EAR MUFF HEADPHONES,4,10,54.900000000000006,5.49
79160,HEART SHAPE WIRELESS DOORBELL,3,26,54.60000000000001,2.1
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,7,26,54.60000000000001,2.1
82597,BOMBS AWAY METAL SIGN,4,26,54.60000000000001,2.1
47590A,BLUE HAPPY BIRTHDAY BUNTING,4,10,54.50000000000001,5.45
85064,CREAM SWEETHEART LETTER RACK,3,10,54.5,5.45
22118,JOY WOODEN BLOCK LETTERS,5,11,54.45,4.95
21985,PACK OF 12 HEARTS DESIGN TISSUES,8,187,54.22999999999999,0.29
84971L,LARGE HEART FLOWERS HOOK,5,43,53.75,1.25
22093,MOTORING TISSUE BOX,6,43,53.75,1.25
21696,SMALL SILVER TRELLIS CANDLEPOT,2,18,53.10000000000001,2.9500000000000006
22317,FIVE CATS HANGING DECORATION,2,18,53.10000000000001,2.9500000000000006
22232,3 PIECE JIGSAW TOADSTOOLS,4,32,52.8,1.65
21009,ETCHED GLASS STAR TREE DECORATION,5,42,52.5,1.25
72487,ROSES WHITE ROUND CANDLE,5,62,52.42,1.268
21825,PAINTED METAL TREE WITH HOLLY BELLS,6,36,52.199999999999996,1.45
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,80,52.0,0.65
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,9,61,51.85000000000001,0.85
16049,TEATIME GEL PENS ASST,1,432,51.839999999999996,0.12
21086,SET/6 RED SPOTTY PAPER CUPS,6,79,51.35,0.65
47504G,ENGLISH ROSE TAPE MEASURE,5,41,51.25,1.25
84402D,PINK DRESS JEWELLERY STAND,3,43,51.25,2.2500000000000004
22211,WOOD STAMP SET FLOWERS,5,31,51.14999999999999,1.65
84984D,ORIENTAL RED C/COVER,1,12,51.0,4.25
90167,BEADED LOVE HEART JEWELLERY SET,4,60,51.0,0.85
21795,SET OF 3 BLUE STRIPE BASKET,2,4,51.0,12.75
21796,SET OF 3 RED STRIPE BASKETS,2,4,51.0,12.75
84007,MAGIC GARDEN MOUNT FUJI,6,20,51.0,2.55
84971S,SMALL HEART FLOWERS HOOK,5,60,51.0,0.85
79000,MOROCCAN TEA GLASS,3,60,51.0,0.85
35958,FOLKART ZINC STAR CHRISTMAS DEC,3,60,51.0,0.85
84968F,S/16 VINTAGE SKY BLUE CUTLERY,3,4,51.0,12.75
84968B,S/16 VINTAGE IVORY CUTLERY,2,4,51.0,12.75
22157,ANGEL DECORATION WITH LACE PADDED,5,60,50.99999999999999,0.85
46775B,BERRIES CHUNKY KNITTED THROW,2,3,50.849999999999994,16.95
21822,GLITTER CHRISTMAS TREE WITH BELLS,5,26,50.7,1.95
85199L,LARGE HANGING IVORY & RED WOOD BIRD,5,78,50.7,0.65
22029,SPACE BOY BIRTHDAY CARD,8,120,50.4,0.42
21897,POTTING SHED CANDLE CITRONELLA,4,17,50.150000000000006,2.95
21239,PINK  SPOTTY CUP,6,59,50.150000000000006,0.85
C2,CARRIAGE,1,1,50.0,50.0
22311,OFFICE MUG WARMER BLACK+SILVER,3,10,49.50000000000001,4.95
22325,MOBILE VINTAGE HEARTS,3,10,49.5,4.95
84855,BLOKEY SILVER TOOL SET,5,10,49.5,4.95
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,3,10,49.5,4.95
21812,GARLAND WITH HEARTS AND BELLS,2,10,49.5,4.95
85232A,SET/3 POLKA DOT STACKING TINS,6,10,49.5,4.95
21579,LOLITA  DESIGN  COTTON TOTE BAG,4,22,49.5,2.25
37343,SPOTS DESIGN MUG W PINK INSIDE,3,30,49.49999999999999,1.6499999999999997
10125,MINI FUNKY DESIGN TAPES,7,58,49.3,0.85
21154,RED SPOTTY OVEN GLOVE,8,39,48.75,1.25
82552,WASHROOM METAL SIGN,7,39,48.75,1.25
84375,SET OF 20 KIDS COOKIE CUTTERS,3,25,48.75,1.95
85166A,WHITE METAL BAROQUE PHOTO FRAME,2,33,48.75,2.5
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,8,13,48.75,3.75
84671B,CROCHET BEAR WITH BLUE STRIPES,5,19,48.45,2.55
84559B,3D SHEET OF CAT STICKERS,4,57,48.45,0.8499999999999999
20771,CHRYSANTHEMUM  JOURNAL,3,19,48.449999999999996,2.55
21650,ASSORTED TUTTI FRUTTI BRACELET,3,74,48.10000000000001,0.65
21806,WHITE CHRISTMAS HEART DECORATION,4,114,47.879999999999995,0.42
21359,RELAX LARGE WOOD LETTERS,2,3,47.849999999999994,15.95
21327,SKULLS WRITING SET,4,29,47.849999999999994,1.65
21144,PINK POODLE HANGING DECORATION,5,86,47.66,1.022
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,8,56,47.60000000000001,0.85
21463,MIRRORED DISCO BALL,3,8,47.6,5.95
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,3,38,47.5,1.25
21356,TOAST ITS - FAIRY FLOWER,7,38,47.5,1.25
21489,BLUE WHITE SCARF HOT WATER BOTTLE,5,12,47.400000000000006,3.95
37450,CERAMIC CAKE BOWL + HANGING CAKES,5,16,47.2,2.95
22339,CHRISTMAS TREE PAINTED ZINC,3,72,46.800000000000004,0.65
47503K,ASSORTED FLORAL SECATEURS,1,24,46.8,1.95
85162C,WHITE RETRODISC LAMPSHADE,1,24,46.8,1.95
85216,ASSORTED CAKES FRIDGE MAGNETS,5,72,46.8,0.65
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,4,72,46.8,0.65
16201B,PASTEL BLUE PHOTO ALBUM,2,24,46.8,1.95
16201A,PASTEL PINK PHOTO ALBUM,2,24,46.8,1.95
21788,KIDS RAIN MAC BLUE,5,55,46.75,0.85
21004,ROSE DU SUD CHILDS APRON,5,11,46.75,4.25
84691,PACK 20 DOLLY PEGS,6,55,46.75,0.85
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,7,22,46.20000000000001,2.1
22185,SLATE TILE NATURAL HANGING,3,28,46.199999999999996,1.65
21187,WHITE BELL HONEYCOMB PAPER GARLAND,5,28,46.199999999999996,1.65
82553,POP'S GREASY SPOON METAL SIGN,4,28,46.19999999999999,1.65
21255,"FRENCH BOTTLE , LAVENDER",4,28,46.19999999999999,1.65
90092,BLUE CRYSTAL BOOT PHONE CHARM,1,54,45.9,0.85
21789,KIDS RAIN MAC PINK,5,54,45.9,0.85
85224,ASSORTED COLOUR SILK GLASSES CASE,1,120,45.6,0.38
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,2,13,45.35000000000001,6.45
21294,ETCHED GLASS COASTER,3,36,45.0,1.25
20764,ABSTRACT CIRCLES SKETCHBOOK,2,12,45.0,3.75
21637,ASSORTED SANSKRIT MINI NOTEBOOK,2,36,45.0,1.25
21948,SET OF 6 CAKE CHOPSTICKS,5,36,45.0,1.25
21745,GAOLERS KEYS DECORATIVE GARDEN,5,12,45.0,3.75
21746,SMALL RED SPOT  WINDMILL,3,36,45.0,1.25
21685,MEDINA STAMPED METAL TRAY,2,3,44.849999999999994,14.95
90195B,BLACK GEMSTONE BRACELET,2,5,44.75,8.95
22323,PINK POLKADOT KIDS BAG,3,9,44.550000000000004,4.95
21330,WOODLAND ANIMAL  WRITING SET,4,27,44.55,1.65
71459,HANGING JAM JAR T-LIGHT HOLDER,5,52,44.2,0.85
21542,WOODLAND WATER TRANSFER TATTOOS,3,52,44.199999999999996,0.85
20716,PARTY FOOD SHOPPER BAG,4,35,43.75,1.25
22338,STAR DECORATION PAINTED ZINC,4,67,43.550000000000004,0.65
21816,CHRISTMAS TREE T-LIGHT HOLDER,3,30,43.5,1.45
22340,NOEL GARLAND PAINTED ZINC,3,26,42.89999999999999,1.6499999999999997
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,3,26,42.89999999999999,1.65
22191,EAU DE NIL DINER WALL CLOCK,3,5,42.5,8.5
90088,CRYSTAL KEY+LOCK PHONE CHARM,2,50,42.5,0.85
72801E,S/4 FESTIVE GREEN DINNER CANDLES,5,34,42.5,1.25
21540,DAIRY MAID CERAMIC BUTTER DISH,6,10,42.5,4.25
90200D,PINK SWEETHEART BRACELET,3,10,42.5,4.25
90200B,BLACK SWEETHEART BRACELET,3,10,42.5,4.25
90200E,GREEN SWEETHEART BRACELET,3,10,42.5,4.25
90200C,BLUE SWEETHEART BRACELET,3,10,42.5,4.25
84933A,LARGE GREEN PEONY FOLDING STOOL,2,9,42.45,6.025
84933B,LARGE PINK PEONY FOLDING STOOL,2,9,42.45,6.025
16169D,WRAP WINTER FOREST,4,100,42.0,0.42
16169C,WRAP BLUE REINDEER,4,100,42.0,0.42
90160D,PINK BOUDICCA LARGE BRACELET,1,6,41.7,6.95
22320,BIRDS MOBILE VINTAGE DESIGN,3,7,41.650000000000006,5.95
85231G,ORANGE SCENTED SET/9 T-LIGHTS,10,49,41.65,0.85
85177,BASKET OF FLOWERS SEWING KIT,3,49,41.65,0.85
35931,PINK STAR CHRISTMAS DECORATION,2,60,41.64,1.165
21739,COSY SLIPPER SHOES SMALL GREEN,3,14,41.300000000000004,2.95
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,3,14,41.300000000000004,2.95
21898,POTTING SHED ROSE CANDLE,3,14,41.300000000000004,2.95
84509A,ENGLISH ROSE PLACEMATS,5,11,41.25,3.75
84578,ELEPHANT TOY WITH BLUE T-SHIRT,6,11,41.25,3.75
21870,I CAN ONLY PLEASE ONE PERSON MUG,6,33,41.25,1.25
84902,PINK KNITTED COW STUFFED TOY,4,11,41.25,3.75
21291,SMALL SPOTTY CHOCOLATE GIFT BAG,2,48,40.8,0.85
85017A,ENVELOPE 50 ROMANTIC IMAGES,4,48,40.8,0.85
90093,CLEAR CRYSTAL STAR PHONE CHARM,1,48,40.8,0.85
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,3,16,40.8,2.55
84975,HEART SHAPED MIRROR,4,24,40.56,1.6900000000000002
48197,DOOR MAT BIRD ON THE WIRE,4,6,40.5,6.75
21462,"NURSERY A,B,C PAINTED LETTERS",2,6,40.5,6.75
22183,CAKE STAND VICTORIAN FILIGREE MED,2,6,40.5,6.75
17014C,ORIGAMI LAVENDER INCENSE CONES,1,96,40.32,0.42
84467,ENGLISH ROSE DESIGN QUILTED THROW,1,1,39.95,39.95
22190,LOCAL CAFE MUG,3,19,39.900000000000006,2.1
20622,VIPPASSPORT COVER,6,19,39.9,2.1
79065A,TEATIME ROUND CAKE TINS,1,4,39.8,9.95
22060,LARGE CAKE STAND HANGING HEARTS,1,4,39.8,9.95
21629,SQUARE FLOOR CUSHION VINTAGE PINK,3,5,39.75,7.95
44230,SQUARE MIRROR CURTAIN,2,5,39.75,7.95
22182,CAKE STAND VICTORIAN FILIGREE SMALL,2,8,39.6,4.95
22342,HOME GARLAND PAINTED ZINC,2,24,39.599999999999994,1.6499999999999997
21651,HANGING GLASS ETCHED TEALIGHT,2,24,39.599999999999994,1.6499999999999997
20870,OPULENT VELVET CANDLE IN BOX,3,26,39.300000000000004,1.8166666666666667
84750A,PINK SMALL GLASS CAKE STAND,3,20,39.0,1.95
46000M,POLYESTER FILLER PAD 45x45cm,6,25,38.75,1.55
84926B,SCOTTS ROSES TILE COASTER,3,31,38.75,1.25
20867,PINK ROSE FABRIC MIRROR,7,31,38.75,1.25
72739B,WHITE CHOCOLATE SCENT CANDLE,2,48,38.400000000000006,0.95
20665,RED SPOTTY PURSE,3,13,38.35000000000001,2.95
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,3,13,38.35000000000001,2.95
84791,GINGHAM HEART DECORATION,3,13,38.35000000000001,2.95
21936,RED/WHITE SPOT PICNIC BAG,4,13,38.35000000000001,2.95
22318,FIVE HEART HANGING DECORATION,2,13,38.35000000000001,2.95
21348,PINK SPOTS CHOCOLATE NESTING BOXES,4,13,38.35,2.95
22162,HEART GARLAND RUSTIC PADDED,2,13,38.35,2.95
90196B,BLACK GEMSTONE NECKLACE 45CM,1,3,38.25,12.75
90196A,PURPLE GEMSTONE NECKLACE 45CM,1,3,38.25,12.75
22305,COFFEE MUG PINK PAISLEY DESIGN,3,15,38.25,2.55
22304,COFFEE MUG BLUE PAISLEY DESIGN,3,15,38.25,2.55
84765,SILVER ROCOCO CANDELABRA,1,3,38.25,12.75
84405A,S/3 PINK COL METAL BASKET W HANDLE,3,3,38.25,12.75
85164B,BLACK BAROQUE CUCKOO CLOCK,3,3,38.25,12.75
17003,BROCADE RING PURSE,3,182,38.22,0.21
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,1,6,38.099999999999994,6.349999999999999
35004G,SET OF 3 GOLD FLYING DUCKS,1,6,38.099999999999994,6.349999999999999
35969,FOLKART CROWN TABLE DECORATIONS,2,60,38.04,1.015
22110,BIRD HOUSE HOT WATER BOTTLE,5,11,37.95,3.45
22077,6 RIBBONS RUSTIC CHARM,4,23,37.949999999999996,1.65
82599,FANNY'S REST STOPMETAL SIGN,4,18,37.80000000000001,2.1
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,2,18,37.800000000000004,2.1
21865,PINK UNION JACK  PASSPORT COVER,5,18,37.800000000000004,2.1
35471A,SET OF 3 BIRD L.BLUE FEATHER,3,30,37.5,1.25
85166B,BLACK METAL BAROQUE PHOTO FRAME,1,30,37.5,1.25
85055,FRENCH ENAMEL UTENSIL HOLDER,2,10,37.5,3.75
22128,PARTY CONES CANDY ASSORTED,3,30,37.5,1.25
21026,SPACE OWL,2,30,37.5,1.25
71053,WHITE METAL LANTERN,3,10,37.5,3.75
35971,ROSE FOLKART HEART DECORATIONS,2,30,37.5,1.25
20719,WOODLAND CHARLOTTE BAG,6,44,37.400000000000006,0.85
40018E,TEA TIME PAPER LANTERNS,3,19,37.05,1.95
22080,RIBBON REEL SPOTS DESIGN,6,22,36.3,1.65
21899,"KEY FOB , GARAGE DESIGN",3,55,35.75,0.65
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,1,6,35.7,5.95
35924,HANGING FAIRY CAKE DECORATION,4,17,35.7,2.1
21347,GOTHIC CARRIAGE LANTERN,2,6,35.7,5.95
21007,ETCHED GLASS DROPLET DECORATION,2,60,35.64,0.915
21245,GREEN  SPOTTY PLATE,4,21,35.489999999999995,1.69
82616B,FRAPPUCINO SCARF KNITTING KIT,2,12,35.400000000000006,2.9500000000000006
21992,VINTAGE PAISLEY STATIONERY SET,4,12,35.400000000000006,2.95
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1,12,35.400000000000006,2.9500000000000006
21688,SILVER PLATE CANDLE BOWL SMALL,1,12,35.400000000000006,2.9500000000000006
22042,CHRISTMAS CARD SINGING ANGEL,5,84,35.28,0.42
22034,ROBIN CHRISTMAS CARD,4,84,35.28,0.42
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,4,54,35.1,0.65
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2,28,35.0,1.25
84926C,FAIRY CAKES TILE COASTER,3,28,35.0,1.25
20814,SILVER FINCH DECORATION,5,28,35.0,1.25
85049B,LUSH GREENS RIBBONS,3,28,35.0,1.25
20941,FROG CANDLE,3,28,35.0,1.25
22155,STAR DECORATION RUSTIC,6,83,34.86,0.42
85227,SET/6 3D KIT CARDS FOR KIDS,5,41,34.85,0.85
22292,"SPRING DEC , HANGING CHICK  YELLOW",1,24,34.8,1.45
22066,LOVE HEART TRINKET POT,1,24,34.8,1.45
21814,HEART T-LIGHT HOLDER,2,24,34.8,1.45
21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,7,34.650000000000006,4.95
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,3,7,34.65,4.95
85232D,SET/3 DECOUPAGE STACKING TINS,4,7,34.65,4.95
22079,RIBBON REEL HEARTS DESIGN,7,21,34.65,1.65
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,5,53,34.45,0.65
16258B,DAISY ERASERS IN BAG,4,81,34.02,0.42
22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,4,34.0,8.5
21464,DISCO BALL ROTATOR BATTERY OPERATED,3,8,34.0,4.25
21779,MA CAMPAGNE MINI WOODEN CHEST,2,4,34.0,8.5
90200A,PURPLE SWEETHEART BRACELET,2,8,34.0,4.25
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,4,34.0,8.5
46000P,POLYESTER FILLER PAD 65CMx65CM,3,8,34.0,4.25
21667,GLASS CAKE COVER AND PLATE,2,2,33.9,16.95
35955,SMALL FOLKART CHRISTMAS TREE DEC,2,133,33.78,0.3344186046511628
20818,GOLD TEDDY BEAR,5,9,33.75,3.75
47503G,ASS FLORAL PRINT TAPE MEASURE,4,27,33.75,1.25
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,3,27,33.75,1.25
47562,ENGLISH ROSE IRONING BOARD COVER,3,9,33.75,3.75
35981C,WHITE SNOW SCANDINAVIAN STOCKING,4,27,33.75,1.25
22254,FELT TOADSTOOL LARGE,4,27,33.75,1.25
21467,CHERRY CROCHET FOOD COVER,4,9,33.75,3.75
47504E,ENGLISH ROSE SCISSORS,3,27,33.75,1.25
21692,SILVER LATTICE VANILLA CANDLE POT,4,9,33.75,3.75
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2,16,33.6,2.1
21286,RETRO SPOT CANDLE  LARGE,2,13,33.15,2.55
79163,BLACK CHAMPAGNE GLASS,1,20,33.0,1.65
47504F,ENGLISH ROSE TORCH,4,20,33.0,1.65
22208,WOOD STAMP SET THANK YOU,5,20,32.99999999999999,1.65
20976,12 PENCILS SMALL TUBE POSY,4,50,32.5,0.65
21866,UNION JACK FLAG LUGGAGE TAG,6,26,32.5,1.25
21447,12 IVORY ROSE PEG PLACE SETTINGS,2,26,32.5,1.25
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5,26,32.5,1.25
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,3,11,32.45,2.95
22176,BLUE OWL SOFT TOY,4,11,32.45,2.95
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,4,11,32.45,2.95
21990,MODERN FLORAL STATIONERY SET,6,11,32.45,2.95
90084,PINK CRYSTAL GUITAR PHONE CHARM,3,38,32.3,0.85
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,3,19,32.11,1.69
21901,"KEY FOB , BACK DOOR",5,49,31.85,0.65
84623,PINK GINGHAM ROSE FLOOR CUSHION,1,4,31.8,7.95
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,2,5,31.75,6.35
16161M,WRAP  PINK FLOCK,3,75,31.5,0.42
22046,TEA PARTY  WRAPPING PAPER,3,75,31.5,0.42
21497,FANCY FONTS BIRTHDAY WRAP,3,75,31.5,0.42
16156N,"WRAP, FRIENDSHIP ON GREEN",3,75,31.5,0.42
21495,SKULLS WRAP,3,75,31.5,0.42
16169F,WRAP BLIZZARD,3,75,31.5,0.42
22054,MINI CAKE STAND HANGING HEARTS,3,19,31.349999999999998,1.65
21328,BALLOONS  WRITING SET,5,19,31.349999999999998,1.65
22068,BLACK PIRATE TREASURE CHEST,7,19,31.349999999999998,1.65
20777,CHRYSANTHEMUM NOTEBOOK,3,19,31.349999999999994,1.65
20776,ABSTRACT CIRCLES NOTEBOOK,3,19,31.349999999999994,1.6499999999999997
21123,SET/10 IVORY SPOTTY PARTY CANDLES,2,25,31.25,1.25
22099,CARAVAN SQUARE TISSUE BOX,2,25,31.25,1.25
21949,SET OF 6 STRAWBERRY CHOPSTICKS,4,25,31.25,1.25
84596K,JELLY BABIES YELLOW SMALL BOWL,5,25,31.25,1.25
21439,BASKET OF TOADSTOOLS,3,25,31.25,1.25
21068,VINTAGE BILLBOARD LOVE/HATE MUG,3,25,31.25,1.25
84288B,SET/2 BLUE  NOODLE BASKETS,3,16,31.2,1.95
37345,ASSTD HEARTS DESIGN MUGS,2,16,31.2,1.95
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,74,31.08,0.42
21786,RAIN HAT WITH RED SPOTS,4,74,31.08,0.42
21529,RETRO SPOT CERAMIC TOASTRACK,3,9,31.050000000000004,3.45
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2,36,30.599999999999998,0.85
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,3,12,30.599999999999998,2.55
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,2,12,30.599999999999998,2.55
51014C,"FEATHER PEN,COAL BLACK",2,36,30.599999999999998,0.85
22228,BUNNY WOODEN PAINTED WITH BIRD,2,36,30.599999999999998,0.85
37482P,CUBIC MUG PINK POLKA DOT,2,12,30.599999999999998,2.55
85017B,ENVELOPE 50 BLOSSOM IMAGES,3,36,30.599999999999998,0.85
85017C,ENVELOPE 50 CURIOUS IMAGES,3,36,30.599999999999998,0.85
21824,PAINTED METAL STAR WITH HOLLY BELLS,2,21,30.449999999999996,1.45
21507,"ELEPHANT, BIRTHDAY CARD,",5,72,30.240000000000002,0.42
22037,ROBOT BIRTHDAY CARD,5,72,30.24,0.42
22024,RAINY LADIES BIRTHDAY CARD,6,72,30.24,0.42
21802,CHRISTMAS TREE HEART DECORATION,2,72,30.24,0.42
35972,DAISY FOLKART HEART DECORATION,1,24,30.0,1.25
22203,MILK PAN RED RETROSPOT,4,8,30.0,3.75
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,4,24,30.0,1.25
21644,ASSORTED TUTTI FRUTTI HEART BOX,2,24,30.0,1.25
21643,ASSORTED TUTTI FRUTTI MIRROR,2,24,30.0,1.25
21224,SET/4 SKULL BADGES,2,24,30.0,1.25
82093,HEART SHAPE BUTTON FRAME,1,24,30.0,1.25
21634,ASSORTED MINI MADRAS NOTEBOOK,1,24,30.0,1.25
21471,STRAWBERRY RAFFIA FOOD COVER,3,8,30.0,3.75
21472,LADYBIRD + BEE RAFFIA FOOD COVER,3,8,30.0,3.75
21470,FLOWER VINE RAFFIA FOOD COVER,4,8,30.0,3.75
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,24,30.0,1.25
22354,RETRO SPOT PADDED SEAT CUSHION,3,8,30.0,3.75
84977,WIRE FLOWER T-LIGHT HOLDER,4,24,30.0,1.25
21615,4 LAVENDER BOTANICAL DINNER CANDLES,3,8,30.0,3.75
21767,FRENCH STYLE WIRE DOOR CABINET,1,1,29.95,29.95
21627,ELEPHANT CARNIVAL POUFFE,1,2,29.9,14.95
90180A,BLACK+WHITE NECKLACE W TASSEL,1,3,29.849999999999998,9.95
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,1,3,29.849999999999998,9.95
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",2,3,29.849999999999998,9.95
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3,7,29.75,4.25
84709B,PINK OVAL JEWELLED MIRROR,2,5,29.75,5.95
84620,BLUE GINGHAM ROSE CUSHION COVER,2,5,29.75,5.95
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,4,7,29.75,4.25
90145,SILVER HOOP EARRINGS WITH FLOWER,2,5,29.75,5.95
21817,GLITTER CHRISTMAS TREE,5,35,29.75,0.85
85125,SMALL ROUND CUT GLASS CANDLESTICK,1,6,29.700000000000003,4.95
90161D,ANT COPPER PINK BOUDICCA BRACELET,1,6,29.700000000000003,4.95
90161A,ANT COPPER RED BOUDICCA BRACELET,1,6,29.700000000000003,4.95
90161C,ANT COPPER LIME BOUDICCA BRACELET,1,6,29.700000000000003,4.95
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,6,29.700000000000003,4.95
37333,"RETRO ""TEA FOR ONE""",1,6,29.700000000000003,4.95
21682,LARGE MEDINA STAMPED METAL BOWL,2,6,29.700000000000003,4.95
22223,CAKE PLATE LOVEBIRD PINK,2,6,29.700000000000003,4.95
85007,SET OF 3 VINTAGE TEA TIME BOXES,1,18,29.7,1.65
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4,6,29.7,4.95
79030G,"TUMBLER, NEW ENGLAND",2,18,29.699999999999996,1.6499999999999997
21910,WAY OUT METAL SIGN,4,18,29.699999999999996,1.65
20889,JARDIN DE FEMME SCENTED CANDLE,2,10,29.500000000000004,2.95
21249,WOODLAND  HEIGHT CHART STICKERS,4,10,29.5,2.95
90210C,RED   ACRYLIC FACETED BANGLE,1,10,29.5,2.95
90210D,PURPLE ACRYLIC FACETED BANGLE,1,10,29.5,2.95
90210A,GREY ACRYLIC FACETED BANGLE,1,10,29.5,2.95
85104,SILVER GLASS T-LIGHT SET,5,10,29.5,2.95
72799B,PURPLE PILLAR CANDLE BLACK FLOCK,1,10,29.5,2.95
22116,METAL SIGN HIS DINNER IS SERVED,4,10,29.5,2.95
47592A,CAROUSEL DES CHILD'S OVERALL,3,14,29.400000000000002,2.1
21162,TOXIC AREA  DOOR HANGER,6,20,28.999999999999996,1.45
21867,PINK UNION JACK  LUGGAGE TAG,4,23,28.75,1.25
10134,COLOURING PENCILS BROWN TUBE,3,23,28.75,1.25
85049G,CHOCOLATE BOX RIBBONS,3,23,28.75,1.25
20943,SET/6 GINGERBREAD STAR T-LIGHTS,3,23,28.75,1.25
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,4,17,28.73,1.69
22154,ANGEL DECORATION 3 BUTTONS,4,67,28.14,0.42
20734,SILVER MINI TAPE MEASURE,4,33,28.05,0.85
21819,GLITTER CHRISTMAS STAR,4,33,28.05,0.85
21240,BLUE  SPOTTY CUP,7,33,28.05,0.85
22210,WOOD STAMP SET BEST WISHES,3,17,28.049999999999997,1.65
85179C,PINK BITTY LIGHT CHAIN,1,6,27.900000000000002,4.65
85179A,GREEN BITTY LIGHT CHAIN,1,6,27.900000000000002,4.65
85180B,PINK HEARTS LIGHT CHAIN,1,6,27.900000000000002,4.65
85090,CANDY SPOT APRON,2,6,27.900000000000002,4.65
37485,ENGLISH ROSE TEA SET IN GIFT BOX,3,6,27.9,4.65
84658,WHITE STITCHED CUSHION COVER,2,4,27.8,6.95
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,1,4,27.8,6.95
21947,SET OF 6 HEART CHOPSTICKS,4,22,27.5,1.25
72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",2,10,27.5,3.95
35914,PINK CHICK EGG WARMER + EGG CUP,2,13,27.300000000000004,2.1
22152,PLACE SETTING WHITE STAR,4,65,27.3,0.42
16015,MEDIUM CHINESE STYLE SCISSOR,2,60,27.2,0.43
84706B,FAIRY CAKES TABLE CLOCK,1,3,26.849999999999998,8.95
21055,TOOL BOX SOFT TOY,2,3,26.849999999999998,8.95
90195A,PURPLE GEMSTONE BRACELET,1,3,26.849999999999998,8.95
85185B,PINK HORSE SOCK PUPPET,3,9,26.550000000000004,2.95
18098C,PORCELAIN BUTTERFLY OIL BURNER,3,9,26.550000000000004,2.95
22117,METAL SIGN HER DINNER IS SERVED,3,9,26.550000000000004,2.95
21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,9,26.550000000000004,2.95
21425,SKULLS STORAGE BOX LARGE,3,9,26.550000000000004,2.95
21993,FLORAL FOLK STATIONERY SET,5,9,26.549999999999997,2.95
22027,TEA PARTY BIRTHDAY CARD,5,63,26.46,0.42
20774,GREEN FERN NOTEBOOK,3,16,26.4,1.65
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,2,26,26.299999999999997,1.9000000000000001
22204,MILK PAN BLUE RETROSPOT,3,7,26.25,3.75
84581,DOG TOY WITH PINK CROCHET SKIRT,3,7,26.25,3.75
20717,STRAWBERRY SHOPPER BAG,3,21,26.25,1.25
37495,FAIRY CAKE BIRTHDAY CANDLE SET,3,7,26.25,3.75
